source,target,partial_correlation,edge_type,group
cognitive_discomfort,experience,-0.47017338312748336,mechanism_to_outcome,non_cheaters
moral_disengagement,performance,-0.04847869979321627,mechanism_to_outcome,non_cheaters
moral_disengagement,experience,-0.04121250443787715,mechanism_to_outcome,non_cheaters
perceived_descriptive_norms,performance,-0.16379191918997482,mechanism_to_outcome,non_cheaters
perceived_descriptive_norms,experience,0.2663916404571418,mechanism_to_outcome,non_cheaters
perceived_injunctive_norms,performance,-0.1405398046699334,mechanism_to_outcome,non_cheaters
perceived_injunctive_norms,experience,0.34861480566785563,mechanism_to_outcome,non_cheaters
perceived_group_identification,performance,-0.22103433422517835,mechanism_to_outcome,non_cheaters
perceived_group_identification,experience,0.2297351142195387,mechanism_to_outcome,non_cheaters
perceived_social_sanctions,performance,-0.21039863315321156,mechanism_to_outcome,non_cheaters
perceived_social_sanctions,experience,0.13368650747420746,mechanism_to_outcome,non_cheaters
perceived_performance_accomplishments,performance,0.018207112074526813,mechanism_to_outcome,non_cheaters
perceived_performance_accomplishments,experience,0.34353221454104854,mechanism_to_outcome,non_cheaters
perceived_vicarious_experience,performance,-0.2089790739176337,mechanism_to_outcome,non_cheaters
perceived_vicarious_experience,experience,0.3264240334128555,mechanism_to_outcome,non_cheaters
perceived_verbal_persuasion,performance,-0.13615117417423442,mechanism_to_outcome,non_cheaters
perceived_verbal_persuasion,experience,0.35418809242453825,mechanism_to_outcome,non_cheaters
perceived_emotional_arousal,performance,-0.1736311642488593,mechanism_to_outcome,non_cheaters
perceived_emotional_arousal,experience,0.35901809906596915,mechanism_to_outcome,non_cheaters
perceived_honesty,performance,-0.20803670881502553,mechanism_to_outcome,non_cheaters
perceived_honesty,experience,0.25461878126658993,mechanism_to_outcome,non_cheaters
perceived_performance_effect,performance,-0.20334534580811944,mechanism_to_outcome,non_cheaters
perceived_performance_effect,experience,0.4204059290674201,mechanism_to_outcome,non_cheaters
perceived_experience_effect,performance,-0.17115870175549977,mechanism_to_outcome,non_cheaters
perceived_experience_effect,experience,0.3304865411602663,mechanism_to_outcome,non_cheaters
perceived_ability,performance,0.12697108338584,mechanism_to_outcome,non_cheaters
perceived_ability,experience,0.07415537229393071,mechanism_to_outcome,non_cheaters
performance,experience,0.062091994987534975,outcome_to_outcome,non_cheaters
autonomy,autonomy_need_satisfaction,0.08074949428446238,concept_to_mechanism,partial_cheaters
autonomy,autonomy_need_frustration,-0.10124374859410326,concept_to_mechanism,partial_cheaters
autonomy,competence_need_satisfaction,0.21247680188327805,concept_to_mechanism,partial_cheaters
autonomy,competence_need_frustration,-0.14736192597487724,concept_to_mechanism,partial_cheaters
autonomy,relatedness_need_satisfaction,0.027143763598143522,concept_to_mechanism,partial_cheaters
autonomy,relatedness_need_frustration,-0.03770814005070552,concept_to_mechanism,partial_cheaters
autonomy,cognitive_discomfort,-0.0912824179241168,concept_to_mechanism,partial_cheaters
autonomy,moral_disengagement,0.002901180059030795,concept_to_mechanism,partial_cheaters
autonomy,perceived_descriptive_norms,0.042832941461525505,concept_to_mechanism,partial_cheaters
autonomy,perceived_injunctive_norms,0.06928129847076853,concept_to_mechanism,partial_cheaters
autonomy,perceived_group_identification,0.006224209242330994,concept_to_mechanism,partial_cheaters
autonomy,perceived_social_sanctions,-0.0775391673112855,concept_to_mechanism,partial_cheaters
autonomy,perceived_performance_accomplishments,0.18081193918092736,concept_to_mechanism,partial_cheaters
autonomy,perceived_vicarious_experience,0.14380947072623898,concept_to_mechanism,partial_cheaters
autonomy,perceived_verbal_persuasion,0.11554496840747436,concept_to_mechanism,partial_cheaters
autonomy,perceived_emotional_arousal,0.06675591557998532,concept_to_mechanism,partial_cheaters
autonomy,perceived_honesty,0.010100015331465553,concept_to_mechanism,partial_cheaters
autonomy,perceived_performance_effect,0.09494144692228222,concept_to_mechanism,partial_cheaters
autonomy,perceived_experience_effect,0.09604477586197553,concept_to_mechanism,partial_cheaters
autonomy,perceived_ability,0.061902997318804005,concept_to_mechanism,partial_cheaters
competence,autonomy_need_satisfaction,0.03951930100751792,concept_to_mechanism,partial_cheaters
competence,autonomy_need_frustration,-0.09049162851133274,concept_to_mechanism,partial_cheaters
competence,competence_need_satisfaction,0.20262821936226302,concept_to_mechanism,partial_cheaters
competence,competence_need_frustration,-0.16548833903672022,concept_to_mechanism,partial_cheaters
competence,relatedness_need_satisfaction,0.08134928981037215,concept_to_mechanism,partial_cheaters
competence,relatedness_need_frustration,-0.11635499715535473,concept_to_mechanism,partial_cheaters
competence,cognitive_discomfort,-0.11487062231935304,concept_to_mechanism,partial_cheaters
competence,moral_disengagement,-0.1039239979834748,concept_to_mechanism,partial_cheaters
competence,perceived_descriptive_norms,0.027544084029989764,concept_to_mechanism,partial_cheaters
competence,perceived_injunctive_norms,0.06795462489610553,concept_to_mechanism,partial_cheaters
competence,perceived_group_identification,0.026958832927926554,concept_to_mechanism,partial_cheaters
competence,perceived_social_sanctions,-0.046275260569877096,concept_to_mechanism,partial_cheaters
competence,perceived_performance_accomplishments,0.17530345842295111,concept_to_mechanism,partial_cheaters
competence,perceived_vicarious_experience,0.15698811695639633,concept_to_mechanism,partial_cheaters
competence,perceived_verbal_persuasion,0.10748021196350858,concept_to_mechanism,partial_cheaters
competence,perceived_emotional_arousal,0.13416236942926937,concept_to_mechanism,partial_cheaters
competence,perceived_honesty,0.06642820010188655,concept_to_mechanism,partial_cheaters
competence,perceived_performance_effect,0.1572758869498045,concept_to_mechanism,partial_cheaters
competence,perceived_experience_effect,0.2117118405073483,concept_to_mechanism,partial_cheaters
competence,perceived_ability,0.07041930413380071,concept_to_mechanism,partial_cheaters
relatedness,autonomy_need_satisfaction,-0.07101026474954143,concept_to_mechanism,partial_cheaters
relatedness,autonomy_need_frustration,-0.043203930226419905,concept_to_mechanism,partial_cheaters
relatedness,competence_need_satisfaction,0.17858958465848554,concept_to_mechanism,partial_cheaters
relatedness,competence_need_frustration,-0.20112772916771077,concept_to_mechanism,partial_cheaters
relatedness,relatedness_need_satisfaction,-0.07352980070106328,concept_to_mechanism,partial_cheaters
relatedness,relatedness_need_frustration,-0.07617802062978449,concept_to_mechanism,partial_cheaters
relatedness,cognitive_discomfort,-0.13239765463387013,concept_to_mechanism,partial_cheaters
relatedness,moral_disengagement,0.0038601881508531295,concept_to_mechanism,partial_cheaters
relatedness,perceived_descriptive_norms,0.05257771530079605,concept_to_mechanism,partial_cheaters
relatedness,perceived_injunctive_norms,0.06731471455154846,concept_to_mechanism,partial_cheaters
relatedness,perceived_group_identification,-0.03821302468187056,concept_to_mechanism,partial_cheaters
relatedness,perceived_social_sanctions,0.009076656161671467,concept_to_mechanism,partial_cheaters
relatedness,perceived_performance_accomplishments,0.2028880375264538,concept_to_mechanism,partial_cheaters
relatedness,perceived_vicarious_experience,0.1374778731186717,concept_to_mechanism,partial_cheaters
relatedness,perceived_verbal_persuasion,0.06403903500455511,concept_to_mechanism,partial_cheaters
relatedness,perceived_emotional_arousal,0.1082258178046218,concept_to_mechanism,partial_cheaters
relatedness,perceived_honesty,-0.047949640731208554,concept_to_mechanism,partial_cheaters
relatedness,perceived_performance_effect,0.04310379682155549,concept_to_mechanism,partial_cheaters
relatedness,perceived_experience_effect,0.12352077638228158,concept_to_mechanism,partial_cheaters
relatedness,perceived_ability,0.15856165949943435,concept_to_mechanism,partial_cheaters
self_concept,autonomy_need_satisfaction,0.042344413043922335,concept_to_mechanism,partial_cheaters
self_concept,autonomy_need_frustration,0.012828056954438467,concept_to_mechanism,partial_cheaters
self_concept,competence_need_satisfaction,0.18385581242690874,concept_to_mechanism,partial_cheaters
self_concept,competence_need_frustration,-0.15256032654080207,concept_to_mechanism,partial_cheaters
self_concept,relatedness_need_satisfaction,-0.006930631826548666,concept_to_mechanism,partial_cheaters
self_concept,relatedness_need_frustration,0.04283536872492955,concept_to_mechanism,partial_cheaters
self_concept,cognitive_discomfort,-0.04040781672408805,concept_to_mechanism,partial_cheaters
self_concept,moral_disengagement,0.04239587494601667,concept_to_mechanism,partial_cheaters
self_concept,perceived_descriptive_norms,0.025732494478742183,concept_to_mechanism,partial_cheaters
self_concept,perceived_injunctive_norms,0.05341344515239563,concept_to_mechanism,partial_cheaters
self_concept,perceived_group_identification,-0.004734265471321627,concept_to_mechanism,partial_cheaters
self_concept,perceived_social_sanctions,0.04257306348304762,concept_to_mechanism,partial_cheaters
self_concept,perceived_performance_accomplishments,0.10972936382077474,concept_to_mechanism,partial_cheaters
self_concept,perceived_vicarious_experience,0.1065926283778243,concept_to_mechanism,partial_cheaters
self_concept,perceived_verbal_persuasion,0.14731288653956315,concept_to_mechanism,partial_cheaters
self_concept,perceived_emotional_arousal,0.12953969682015345,concept_to_mechanism,partial_cheaters
self_concept,perceived_honesty,0.056563127239918014,concept_to_mechanism,partial_cheaters
self_concept,perceived_performance_effect,0.06648784577448354,concept_to_mechanism,partial_cheaters
self_concept,perceived_experience_effect,0.05288264471549806,concept_to_mechanism,partial_cheaters
self_concept,perceived_ability,0.0105248592142403,concept_to_mechanism,partial_cheaters
cognitive_inconsistency,autonomy_need_satisfaction,0.06598058195353194,concept_to_mechanism,partial_cheaters
cognitive_inconsistency,autonomy_need_frustration,-0.08309892953167415,concept_to_mechanism,partial_cheaters
cognitive_inconsistency,competence_need_satisfaction,0.11728668538930775,concept_to_mechanism,partial_cheaters
cognitive_inconsistency,competence_need_frustration,-0.15205687906345186,concept_to_mechanism,partial_cheaters
cognitive_inconsistency,relatedness_need_satisfaction,-0.12064285867032848,concept_to_mechanism,partial_cheaters
cognitive_inconsistency,relatedness_need_frustration,-0.03770053898382165,concept_to_mechanism,partial_cheaters
cognitive_inconsistency,cognitive_discomfort,-0.059522230686008315,concept_to_mechanism,partial_cheaters
cognitive_inconsistency,moral_disengagement,-0.03830533561987396,concept_to_mechanism,partial_cheaters
cognitive_inconsistency,perceived_descriptive_norms,-0.005367686647806076,concept_to_mechanism,partial_cheaters
cognitive_inconsistency,perceived_injunctive_norms,-0.03853264914257877,concept_to_mechanism,partial_cheaters
cognitive_inconsistency,perceived_group_identification,-0.09943032179047255,concept_to_mechanism,partial_cheaters
cognitive_inconsistency,perceived_social_sanctions,-0.04703065211939429,concept_to_mechanism,partial_cheaters
cognitive_inconsistency,perceived_performance_accomplishments,0.051214493655855745,concept_to_mechanism,partial_cheaters
cognitive_inconsistency,perceived_vicarious_experience,0.04772487233649537,concept_to_mechanism,partial_cheaters
cognitive_inconsistency,perceived_verbal_persuasion,-0.004383921209208758,concept_to_mechanism,partial_cheaters
cognitive_inconsistency,perceived_emotional_arousal,-0.001957066283103767,concept_to_mechanism,partial_cheaters
cognitive_inconsistency,perceived_honesty,-0.034519239447773166,concept_to_mechanism,partial_cheaters
cognitive_inconsistency,perceived_performance_effect,0.07050264403147724,concept_to_mechanism,partial_cheaters
cognitive_inconsistency,perceived_experience_effect,0.018130044826847824,concept_to_mechanism,partial_cheaters
cognitive_inconsistency,perceived_ability,0.06358030376709772,concept_to_mechanism,partial_cheaters
dissonance_arousal,autonomy_need_satisfaction,0.031726463608223295,concept_to_mechanism,partial_cheaters
dissonance_arousal,autonomy_need_frustration,-0.06947507056628431,concept_to_mechanism,partial_cheaters
dissonance_arousal,competence_need_satisfaction,0.1584436386567115,concept_to_mechanism,partial_cheaters
dissonance_arousal,competence_need_frustration,-0.153216136733193,concept_to_mechanism,partial_cheaters
dissonance_arousal,relatedness_need_satisfaction,0.05783271854707424,concept_to_mechanism,partial_cheaters
dissonance_arousal,relatedness_need_frustration,-0.0808304254235642,concept_to_mechanism,partial_cheaters
dissonance_arousal,cognitive_discomfort,-0.08442756600331743,concept_to_mechanism,partial_cheaters
dissonance_arousal,moral_disengagement,0.001488657756020823,concept_to_mechanism,partial_cheaters
dissonance_arousal,perceived_descriptive_norms,0.03076758417077894,concept_to_mechanism,partial_cheaters
dissonance_arousal,perceived_injunctive_norms,0.014843755247546542,concept_to_mechanism,partial_cheaters
dissonance_arousal,perceived_group_identification,-0.01664052728580269,concept_to_mechanism,partial_cheaters
dissonance_arousal,perceived_social_sanctions,-0.02673970379095955,concept_to_mechanism,partial_cheaters
dissonance_arousal,perceived_performance_accomplishments,0.13505928020026972,concept_to_mechanism,partial_cheaters
dissonance_arousal,perceived_vicarious_experience,0.1018467980157045,concept_to_mechanism,partial_cheaters
dissonance_arousal,perceived_verbal_persuasion,0.07706731508087716,concept_to_mechanism,partial_cheaters
dissonance_arousal,perceived_emotional_arousal,0.04157489851034574,concept_to_mechanism,partial_cheaters
dissonance_arousal,perceived_honesty,0.047384325186152154,concept_to_mechanism,partial_cheaters
dissonance_arousal,perceived_performance_effect,0.09937427450726441,concept_to_mechanism,partial_cheaters
dissonance_arousal,perceived_experience_effect,0.1199087951111256,concept_to_mechanism,partial_cheaters
dissonance_arousal,perceived_ability,0.08667858190781404,concept_to_mechanism,partial_cheaters
dissonance_reduction,autonomy_need_satisfaction,0.034892198853671764,concept_to_mechanism,partial_cheaters
dissonance_reduction,autonomy_need_frustration,0.017560178647397104,concept_to_mechanism,partial_cheaters
dissonance_reduction,competence_need_satisfaction,0.1663268128292682,concept_to_mechanism,partial_cheaters
dissonance_reduction,competence_need_frustration,-0.16904098280534752,concept_to_mechanism,partial_cheaters
dissonance_reduction,relatedness_need_satisfaction,0.03509526033675165,concept_to_mechanism,partial_cheaters
dissonance_reduction,relatedness_need_frustration,-0.0424078829400525,concept_to_mechanism,partial_cheaters
dissonance_reduction,cognitive_discomfort,-0.05314456142990807,concept_to_mechanism,partial_cheaters
dissonance_reduction,moral_disengagement,0.03238145257857914,concept_to_mechanism,partial_cheaters
dissonance_reduction,perceived_descriptive_norms,0.09020839060148407,concept_to_mechanism,partial_cheaters
dissonance_reduction,perceived_injunctive_norms,0.09834793416818889,concept_to_mechanism,partial_cheaters
dissonance_reduction,perceived_group_identification,0.028689987865047808,concept_to_mechanism,partial_cheaters
dissonance_reduction,perceived_social_sanctions,0.07421023013938484,concept_to_mechanism,partial_cheaters
dissonance_reduction,perceived_performance_accomplishments,0.13449763183416039,concept_to_mechanism,partial_cheaters
dissonance_reduction,perceived_vicarious_experience,0.12083929928776231,concept_to_mechanism,partial_cheaters
dissonance_reduction,perceived_verbal_persuasion,0.10917227024417782,concept_to_mechanism,partial_cheaters
dissonance_reduction,perceived_emotional_arousal,0.08936580463047357,concept_to_mechanism,partial_cheaters
dissonance_reduction,perceived_honesty,0.03318551065935865,concept_to_mechanism,partial_cheaters
dissonance_reduction,perceived_performance_effect,0.11062914273333264,concept_to_mechanism,partial_cheaters
dissonance_reduction,perceived_experience_effect,0.11478522851864585,concept_to_mechanism,partial_cheaters
dissonance_reduction,perceived_ability,0.07383346279595927,concept_to_mechanism,partial_cheaters
performance_accomplishments,autonomy_need_satisfaction,-0.03540606294626343,concept_to_mechanism,partial_cheaters
performance_accomplishments,autonomy_need_frustration,-0.03480553921404845,concept_to_mechanism,partial_cheaters
performance_accomplishments,competence_need_satisfaction,0.17245923927529497,concept_to_mechanism,partial_cheaters
performance_accomplishments,competence_need_frustration,-0.14856252061151148,concept_to_mechanism,partial_cheaters
performance_accomplishments,relatedness_need_satisfaction,-0.026895952272221055,concept_to_mechanism,partial_cheaters
performance_accomplishments,relatedness_need_frustration,0.03502630764949124,concept_to_mechanism,partial_cheaters
performance_accomplishments,cognitive_discomfort,-0.04957360006999512,concept_to_mechanism,partial_cheaters
performance_accomplishments,moral_disengagement,-0.007393314077016023,concept_to_mechanism,partial_cheaters
performance_accomplishments,perceived_descriptive_norms,0.047992651184098054,concept_to_mechanism,partial_cheaters
performance_accomplishments,perceived_injunctive_norms,0.10985546994620099,concept_to_mechanism,partial_cheaters
performance_accomplishments,perceived_group_identification,-0.009084921696786846,concept_to_mechanism,partial_cheaters
performance_accomplishments,perceived_social_sanctions,-0.0003018212170873243,concept_to_mechanism,partial_cheaters
performance_accomplishments,perceived_performance_accomplishments,0.16141595347581547,concept_to_mechanism,partial_cheaters
performance_accomplishments,perceived_vicarious_experience,0.16242127937201917,concept_to_mechanism,partial_cheaters
performance_accomplishments,perceived_verbal_persuasion,0.13452034139271615,concept_to_mechanism,partial_cheaters
performance_accomplishments,perceived_emotional_arousal,0.1344461643762396,concept_to_mechanism,partial_cheaters
performance_accomplishments,perceived_honesty,0.03182776700899881,concept_to_mechanism,partial_cheaters
performance_accomplishments,perceived_performance_effect,0.16178275465254185,concept_to_mechanism,partial_cheaters
performance_accomplishments,perceived_experience_effect,0.15207229271470368,concept_to_mechanism,partial_cheaters
performance_accomplishments,perceived_ability,0.010779434687899863,concept_to_mechanism,partial_cheaters
vicarious_experience,autonomy_need_satisfaction,-0.01047668772744081,concept_to_mechanism,partial_cheaters
vicarious_experience,autonomy_need_frustration,0.01462210813819738,concept_to_mechanism,partial_cheaters
vicarious_experience,competence_need_satisfaction,0.15730808967132479,concept_to_mechanism,partial_cheaters
vicarious_experience,competence_need_frustration,-0.12367833465519976,concept_to_mechanism,partial_cheaters
vicarious_experience,relatedness_need_satisfaction,-0.020390315383891133,concept_to_mechanism,partial_cheaters
vicarious_experience,relatedness_need_frustration,-0.04095305225581602,concept_to_mechanism,partial_cheaters
vicarious_experience,cognitive_discomfort,-0.10264199885867549,concept_to_mechanism,partial_cheaters
vicarious_experience,moral_disengagement,0.04916354241280005,concept_to_mechanism,partial_cheaters
vicarious_experience,perceived_descriptive_norms,-0.028800052231018523,concept_to_mechanism,partial_cheaters
vicarious_experience,perceived_injunctive_norms,0.03829541922220206,concept_to_mechanism,partial_cheaters
vicarious_experience,perceived_group_identification,-0.030432026122583434,concept_to_mechanism,partial_cheaters
vicarious_experience,perceived_social_sanctions,-0.017970267409841836,concept_to_mechanism,partial_cheaters
vicarious_experience,perceived_performance_accomplishments,0.16306515983762587,concept_to_mechanism,partial_cheaters
vicarious_experience,perceived_vicarious_experience,0.1129322909335459,concept_to_mechanism,partial_cheaters
vicarious_experience,perceived_verbal_persuasion,0.1066994112983482,concept_to_mechanism,partial_cheaters
vicarious_experience,perceived_emotional_arousal,0.061097945310343516,concept_to_mechanism,partial_cheaters
vicarious_experience,perceived_honesty,0.021934573817421154,concept_to_mechanism,partial_cheaters
vicarious_experience,perceived_performance_effect,0.06708913211781362,concept_to_mechanism,partial_cheaters
vicarious_experience,perceived_experience_effect,0.12476988455693844,concept_to_mechanism,partial_cheaters
vicarious_experience,perceived_ability,0.10629983989508744,concept_to_mechanism,partial_cheaters
verbal_persuasion,autonomy_need_satisfaction,0.007423306101068057,concept_to_mechanism,partial_cheaters
verbal_persuasion,autonomy_need_frustration,-0.10639683762126509,concept_to_mechanism,partial_cheaters
verbal_persuasion,competence_need_satisfaction,0.2077221286482635,concept_to_mechanism,partial_cheaters
verbal_persuasion,competence_need_frustration,-0.1361705302288499,concept_to_mechanism,partial_cheaters
verbal_persuasion,relatedness_need_satisfaction,0.01583238769038387,concept_to_mechanism,partial_cheaters
verbal_persuasion,relatedness_need_frustration,-0.040446319664797996,concept_to_mechanism,partial_cheaters
verbal_persuasion,cognitive_discomfort,-0.07789075031829143,concept_to_mechanism,partial_cheaters
verbal_persuasion,moral_disengagement,0.06868205848953368,concept_to_mechanism,partial_cheaters
verbal_persuasion,perceived_descriptive_norms,-0.015016859993521491,concept_to_mechanism,partial_cheaters
verbal_persuasion,perceived_injunctive_norms,0.011993852881756466,concept_to_mechanism,partial_cheaters
verbal_persuasion,perceived_group_identification,-0.13942161301071446,concept_to_mechanism,partial_cheaters
verbal_persuasion,perceived_social_sanctions,-0.10719875659918444,concept_to_mechanism,partial_cheaters
verbal_persuasion,perceived_performance_accomplishments,0.13218888259709136,concept_to_mechanism,partial_cheaters
verbal_persuasion,perceived_vicarious_experience,0.13604830097224374,concept_to_mechanism,partial_cheaters
verbal_persuasion,perceived_verbal_persuasion,0.08709143601553414,concept_to_mechanism,partial_cheaters
verbal_persuasion,perceived_emotional_arousal,0.07966587005201983,concept_to_mechanism,partial_cheaters
verbal_persuasion,perceived_honesty,0.04463799919840541,concept_to_mechanism,partial_cheaters
verbal_persuasion,perceived_performance_effect,0.14557198043372965,concept_to_mechanism,partial_cheaters
verbal_persuasion,perceived_experience_effect,0.18690693188768634,concept_to_mechanism,partial_cheaters
verbal_persuasion,perceived_ability,0.09802247478957268,concept_to_mechanism,partial_cheaters
emotional_arousal,autonomy_need_satisfaction,-0.015256728978373331,concept_to_mechanism,partial_cheaters
emotional_arousal,autonomy_need_frustration,0.04204635178392444,concept_to_mechanism,partial_cheaters
emotional_arousal,competence_need_satisfaction,0.10601802272841578,concept_to_mechanism,partial_cheaters
emotional_arousal,competence_need_frustration,-0.0488638097330225,concept_to_mechanism,partial_cheaters
emotional_arousal,relatedness_need_satisfaction,0.026104535400468303,concept_to_mechanism,partial_cheaters
emotional_arousal,relatedness_need_frustration,0.03187513369149099,concept_to_mechanism,partial_cheaters
emotional_arousal,cognitive_discomfort,-0.0659747049132342,concept_to_mechanism,partial_cheaters
emotional_arousal,moral_disengagement,-0.02168728317364553,concept_to_mechanism,partial_cheaters
emotional_arousal,perceived_descriptive_norms,-0.021380338268590367,concept_to_mechanism,partial_cheaters
emotional_arousal,perceived_injunctive_norms,0.012062370636665147,concept_to_mechanism,partial_cheaters
emotional_arousal,perceived_group_identification,-0.020095288425539475,concept_to_mechanism,partial_cheaters
emotional_arousal,perceived_social_sanctions,-0.005943072599425878,concept_to_mechanism,partial_cheaters
emotional_arousal,perceived_performance_accomplishments,0.07772648767657188,concept_to_mechanism,partial_cheaters
emotional_arousal,perceived_vicarious_experience,0.14924402676852166,concept_to_mechanism,partial_cheaters
emotional_arousal,perceived_verbal_persuasion,0.10418161478719028,concept_to_mechanism,partial_cheaters
emotional_arousal,perceived_emotional_arousal,0.048106308822063924,concept_to_mechanism,partial_cheaters
emotional_arousal,perceived_honesty,0.06963428967919748,concept_to_mechanism,partial_cheaters
emotional_arousal,perceived_performance_effect,0.1520909894411173,concept_to_mechanism,partial_cheaters
emotional_arousal,perceived_experience_effect,0.15984437648607958,concept_to_mechanism,partial_cheaters
emotional_arousal,perceived_ability,0.11146139495854765,concept_to_mechanism,partial_cheaters
descriptive_norms,autonomy_need_satisfaction,0.17103199659418186,concept_to_mechanism,partial_cheaters
descriptive_norms,autonomy_need_frustration,-0.10031525615510047,concept_to_mechanism,partial_cheaters
descriptive_norms,competence_need_satisfaction,0.1945051289440563,concept_to_mechanism,partial_cheaters
descriptive_norms,competence_need_frustration,-0.13912470778076266,concept_to_mechanism,partial_cheaters
descriptive_norms,relatedness_need_satisfaction,0.05144478920324336,concept_to_mechanism,partial_cheaters
descriptive_norms,relatedness_need_frustration,-0.03853230519895931,concept_to_mechanism,partial_cheaters
descriptive_norms,cognitive_discomfort,-0.13681068083340317,concept_to_mechanism,partial_cheaters
descriptive_norms,moral_disengagement,0.032845634356672045,concept_to_mechanism,partial_cheaters
descriptive_norms,perceived_descriptive_norms,0.042098837234745085,concept_to_mechanism,partial_cheaters
descriptive_norms,perceived_injunctive_norms,0.07055568311367688,concept_to_mechanism,partial_cheaters
descriptive_norms,perceived_group_identification,0.0038302049738995927,concept_to_mechanism,partial_cheaters
descriptive_norms,perceived_social_sanctions,0.007655595507644851,concept_to_mechanism,partial_cheaters
descriptive_norms,perceived_performance_accomplishments,0.21174118965419708,concept_to_mechanism,partial_cheaters
descriptive_norms,perceived_vicarious_experience,0.1314728186827392,concept_to_mechanism,partial_cheaters
descriptive_norms,perceived_verbal_persuasion,0.1472468376972723,concept_to_mechanism,partial_cheaters
descriptive_norms,perceived_emotional_arousal,0.11677876321360374,concept_to_mechanism,partial_cheaters
descriptive_norms,perceived_honesty,0.0302981265230219,concept_to_mechanism,partial_cheaters
descriptive_norms,perceived_performance_effect,0.11480518490404412,concept_to_mechanism,partial_cheaters
descriptive_norms,perceived_experience_effect,0.14193614374177663,concept_to_mechanism,partial_cheaters
descriptive_norms,perceived_ability,0.1250410074795177,concept_to_mechanism,partial_cheaters
injunctive_norms,autonomy_need_satisfaction,0.03879102124389171,concept_to_mechanism,partial_cheaters
injunctive_norms,autonomy_need_frustration,-0.027793603805742105,concept_to_mechanism,partial_cheaters
injunctive_norms,competence_need_satisfaction,0.23623402506986807,concept_to_mechanism,partial_cheaters
injunctive_norms,competence_need_frustration,-0.17179293817018904,concept_to_mechanism,partial_cheaters
injunctive_norms,relatedness_need_satisfaction,0.06154941917130074,concept_to_mechanism,partial_cheaters
injunctive_norms,relatedness_need_frustration,0.02133558069807946,concept_to_mechanism,partial_cheaters
injunctive_norms,cognitive_discomfort,-0.03284684578140507,concept_to_mechanism,partial_cheaters
injunctive_norms,moral_disengagement,0.052962283548224,concept_to_mechanism,partial_cheaters
injunctive_norms,perceived_descriptive_norms,-0.036010731776186966,concept_to_mechanism,partial_cheaters
injunctive_norms,perceived_injunctive_norms,0.026943942915986768,concept_to_mechanism,partial_cheaters
injunctive_norms,perceived_group_identification,-0.004554788141030587,concept_to_mechanism,partial_cheaters
injunctive_norms,perceived_social_sanctions,0.012012161069479211,concept_to_mechanism,partial_cheaters
injunctive_norms,perceived_performance_accomplishments,0.15360927199313532,concept_to_mechanism,partial_cheaters
injunctive_norms,perceived_vicarious_experience,0.12205077398132778,concept_to_mechanism,partial_cheaters
injunctive_norms,perceived_verbal_persuasion,0.12874247835303887,concept_to_mechanism,partial_cheaters
injunctive_norms,perceived_emotional_arousal,0.10511662720852702,concept_to_mechanism,partial_cheaters
injunctive_norms,perceived_honesty,0.05132598381247774,concept_to_mechanism,partial_cheaters
injunctive_norms,perceived_performance_effect,0.09189545338135927,concept_to_mechanism,partial_cheaters
injunctive_norms,perceived_experience_effect,0.03945866042532365,concept_to_mechanism,partial_cheaters
injunctive_norms,perceived_ability,0.010316428629214064,concept_to_mechanism,partial_cheaters
social_sanctions,autonomy_need_satisfaction,0.011270478469100809,concept_to_mechanism,partial_cheaters
social_sanctions,autonomy_need_frustration,-0.024762331588750713,concept_to_mechanism,partial_cheaters
social_sanctions,competence_need_satisfaction,0.20320031684380357,concept_to_mechanism,partial_cheaters
social_sanctions,competence_need_frustration,-0.12652514111157412,concept_to_mechanism,partial_cheaters
social_sanctions,relatedness_need_satisfaction,-0.04982374058055662,concept_to_mechanism,partial_cheaters
social_sanctions,relatedness_need_frustration,-0.05523964738310708,concept_to_mechanism,partial_cheaters
social_sanctions,cognitive_discomfort,-0.07069954806213839,concept_to_mechanism,partial_cheaters
social_sanctions,moral_disengagement,-0.01254277006330001,concept_to_mechanism,partial_cheaters
social_sanctions,perceived_descriptive_norms,0.0009402400770473903,concept_to_mechanism,partial_cheaters
social_sanctions,perceived_injunctive_norms,0.04080955090963963,concept_to_mechanism,partial_cheaters
social_sanctions,perceived_group_identification,-0.09070966289648821,concept_to_mechanism,partial_cheaters
social_sanctions,perceived_social_sanctions,0.06110635787679276,concept_to_mechanism,partial_cheaters
social_sanctions,perceived_performance_accomplishments,0.1753212355071965,concept_to_mechanism,partial_cheaters
social_sanctions,perceived_vicarious_experience,0.07474148537918933,concept_to_mechanism,partial_cheaters
social_sanctions,perceived_verbal_persuasion,0.11662717559260588,concept_to_mechanism,partial_cheaters
social_sanctions,perceived_emotional_arousal,0.012116655234158205,concept_to_mechanism,partial_cheaters
social_sanctions,perceived_honesty,0.0077465817930492675,concept_to_mechanism,partial_cheaters
social_sanctions,perceived_performance_effect,0.059662898887346036,concept_to_mechanism,partial_cheaters
social_sanctions,perceived_experience_effect,0.10568943259685475,concept_to_mechanism,partial_cheaters
social_sanctions,perceived_ability,0.12111072943367883,concept_to_mechanism,partial_cheaters
reference_group_identification,autonomy_need_satisfaction,0.046246912846731,concept_to_mechanism,partial_cheaters
reference_group_identification,autonomy_need_frustration,-0.11363991159975355,concept_to_mechanism,partial_cheaters
